id1,data_base1,title1,author1,isbn1,title_raw1,author_raw1,isbn_raw1,id2,data_base2,title2,author2,isbn2,title_raw2,author_raw2,isbn_raw2
<http://banq.qc.ca/livre/219638>,Depot_legal,poemes du lendemain 17,['genevieve morin'],['978289645105X'],Poèmes du lendemain 17,"['""Geneviève"" ""Morin""']","['""9782896451050""']",<http://recif.litterature.org/ontologie/entite/oeuvre/13836>,ILE,poemes du lendemain,['audet martine'],[],Poèmes du lendemain,"['""Audet, Martine""']","['""""']"
<http://banq.qc.ca/livre/43012>,Depot_legal,amour fou,['a bates'],['978276258603X'],Amour fou,"['""A."" ""Bates""']","['""2762586038""']",<http://recif.litterature.org/ontologie/entite/oeuvre/13726>,ILE,amour fou,['warnant-cote marie-andree'],[],Amour fou,"['""Warnant-Côté, Marie-Andrée""']","['""""']"
<http://banq.qc.ca/livre/43012>,Depot_legal,amour fou,['a bates'],['978276258603X'],Amour fou,"['""A."" ""Bates""']","['""2762586038""']",https://www.babelio.com/livres/Legault-Amourcom/184845,Babelio,amour com,['michel legault'],[], Amour.com ,[['Michel  Legault']],[]
<http://recif.litterature.org/ontologie/entite/oeuvre/26196>,ILE,marie,['caron pierre'],['978289005846X'],Marie,"['""Caron, Pierre""']","['""2-89005-846-8""']",<http://banq.qc.ca/livre/144311>,Depot_legal,maree,['guillaume belanger'],[],Marée,"['""Guillaume"" ""Bélanger""']",[]
<http://banq.qc.ca/livre/48826>,Depot_legal,rencontre,['odelin salmerón cruz'],['978289018314X'],Rencontre,"['""Odelin"" ""Salmerón Cruz""']","['""2890183149""']",<http://recif.litterature.org/ontologie/entite/oeuvre/16250>,ILE,l encontre,['causse michele'],[],L'Encontre,"['""Causse, Michèle""']","['""""']"
<http://banq.qc.ca/livre/48826>,Depot_legal,rencontre,['odelin salmerón cruz'],['978289018314X'],Rencontre,"['""Odelin"" ""Salmerón Cruz""']","['""2890183149""']",<http://recif.litterature.org/ontologie/entite/oeuvre/25285>,ILE,rencontre,['vigneault gilles'],[],Rencontre,"['""Vigneault, Gilles""']","['""""']"
<http://banq.qc.ca/livre/34084>,Depot_legal,theatre,['m synge'],"['978274270697X', '978276091734X']",Théâtre,"['""J. M."" ""Synge""']","['""2742706976""', '""2760917347""']",<http://recif.litterature.org/ontologie/entite/oeuvre/9755>,ILE,theatre,['laurendeau andre'],[],Théâtre,"['""Laurendeau, André""']","['""""']"
<http://banq.qc.ca/livre/34084>,Depot_legal,theatre,['m synge'],"['978274270697X', '978276091734X']",Théâtre,"['""J. M."" ""Synge""']","['""2742706976""', '""2760917347""']",<http://recif.litterature.org/ontologie/entite/oeuvre/13352>,ILE,theatre,['toupin paul'],[],Théâtre,"['""Toupin, Paul""']","['""""']"
<http://banq.qc.ca/livre/34084>,Depot_legal,theatre,['m synge'],"['978274270697X', '978276091734X']",Théâtre,"['""J. M."" ""Synge""']","['""2742706976""', '""2760917347""']",<http://recif.litterature.org/ontologie/entite/oeuvre/7299>,ILE,theatre,['ferron jacques'],[],Théatre,"['""Ferron, Jacques""']","['""""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/11122>,ILE,trente arpents,['panneton philippe'],[],Trente arpents,"['""Panneton, Philippe""']","['""""']",<http://banq.qc.ca/livre/281613>,Depot_legal,trente arpents,['ringuet'],['978289406327X'],Trente arpents,['ringuet'],"['""9782894063279""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/11122>,ILE,trente arpents,['panneton philippe'],[],Trente arpents,"['""Panneton, Philippe""']","['""""']",<http://banq.qc.ca/livre/254243>,Depot_legal,trente arpents,['ringuet'],['978289077378X'],Trente arpents,['ringuet'],"['""9782890773783""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/11122>,ILE,trente arpents,['panneton philippe'],[],Trente arpents,"['""Panneton, Philippe""']","['""""']",<http://banq.qc.ca/livre/94090>,Depot_legal,trente arpents,['ringuet'],['978289077218X'],Trente arpents,['ringuet'],"['""2890772187""']"
<http://banq.qc.ca/livre/258555>,Depot_legal,les aventures de mickey,['valerie menard'],['978276431290X'],Les aventures de Mickey,"['""Valérie"" ""Ménard""']","['""9782764312902""']",<http://recif.litterature.org/ontologie/entite/oeuvre/13107>,ILE,les aventures de ti-jean,['theriault yves'],[],Les Aventures de Ti-Jean,"['""Thériault, Yves""']","['""""']"
<http://www.sogides.com/livre/555665>,ADP,cri de la baleine,['pierre tremblay'],['978289770087X'],CRI DE LA BALEINE (LE),"['""Pierre Tremblay""']","['""9782897700874""']",<http://recif.litterature.org/ontologie/entite/oeuvre/31185>,ILE,ecrits de la baleine,['chenard sylvie'],[],Écrits de la baleine,"['""Chenard, Sylvie""']","['""""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/27700>,ILE,la force de vivre,['langlois michel'],[],La force de vivre,"['""Langlois, Michel""']","['""""']",<http://banq.qc.ca/livre/290178>,Depot_legal,la foire du livre,['caroline plaisted'],['978289667823X'],La foire du livre,"['""Caroline"" ""Plaisted""']","['""9782896678235""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/27700>,ILE,la force de vivre,['langlois michel'],[],La force de vivre,"['""Langlois, Michel""']","['""""']",<http://www.sogides.com/livre/332123>,ADP,a force de vivre,['claude fournier'],['978276480339X'],Ã force de vivre,"['""Claude Fournier""']","['""9782764803394""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/15335>,ILE,la grande aventure de fer,['pontaut alain'],[],La Grande aventure de fer,"['""Pontaut, Alain""']","['""""']",<http://banq.qc.ca/livre/42806>,Depot_legal,la grande aventure de barney,['mark bernthal'],['978289393739X'],La grande aventure de Barney,"['""Mark S."" ""Bernthal""']","['""289393739X""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/15335>,ILE,la grande aventure de fer,['pontaut alain'],[],La Grande aventure de fer,"['""Pontaut, Alain""']","['""""']",<http://banq.qc.ca/livre/153471>,Depot_legal,la grande aventure de gabi,['lorraine pelletier'],['978289537093X'],La grande aventure de Gabi,"['""Lorraine"" ""Pelletier""']","['""2895370931""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/15335>,ILE,la grande aventure de fer,['pontaut alain'],[],La Grande aventure de fer,"['""Pontaut, Alain""']","['""""']",<http://banq.qc.ca/livre/287709>,Depot_legal,la grande aventure d orion,['nadia perron'],['978298134113X'],La grande aventure d'Orion,"['""Nadia"" ""Perron""']","['""9782981341136""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/15032>,ILE,lexique de l imaginaire,['lamarche gustave'],[],Lexique de l'imaginaire,"['""Lamarche, Gustave""']","['""""']",<http://banq.qc.ca/livre/99981>,Depot_legal,le pirate de l imaginaire,['claude boily'],['978289431241X'],Le pirate de l'imaginaire,"['""Claude"" ""Boily""']","['""2894312415""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/15032>,ILE,lexique de l imaginaire,['lamarche gustave'],[],Lexique de l'imaginaire,"['""Lamarche, Gustave""']","['""""']",<http://www.sogides.com/livre/446000>,ADP,la voie de l imaginaire,['alexandra duchastel'],['978276402613X'],La voie de l'imaginaire,"['""Alexandra Duchastel""']","['""9782764026137""']"
<http://banq.qc.ca/livre/169631>,Depot_legal,naissances,['claudine gaudreau'],['978289018579X'],Naissances,"['""Claudine"" ""Gaudreau""']","['""2890185796""']",<http://recif.litterature.org/ontologie/entite/oeuvre/8688>,ILE,naissances,['haeck philippe'],[],Naissances.,"['""Haeck, Philippe""']","['""""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/6197>,ILE,poetes de l amerique francaise,['dantin louis'],[],Poètes de l'Amérique française,"['""Dantin, Louis""']","['""""']",<http://www.sogides.com/livre/283140>,ADP,histoire de l amerique francaise,['johnny montbarbut'],['978289295209X'],Histoire de l'Amérique française,"['""Johnny Montbarbut""']","['""9782892952094""']"
<http://banq.qc.ca/livre/137563>,Depot_legal,une lettre en miettes,['marie-danielle croteau'],['978289021706X'],Une lettre en miettes,"['""Marie-Danielle"" ""Croteau""']","['""289021706X""']",<http://recif.litterature.org/ontologie/entite/oeuvre/30474>,ILE,une baguette en miettes,['tondreau-levert louise'],[],Une baguette en miettes,"['""Tondreau-Levert, Louise""']","['""""']"
<http://www.sogides.com/livre/489401>,ADP,bestiaire,['eric dupont'],['978292389626X'],BESTIAIRE,"['""ÉRIC DUPONT""']","['""9782923896267""']",<http://recif.litterature.org/ontologie/entite/oeuvre/19600>,ILE,bestiaire,['marchamps guy'],[],Bestiaire,"['""Marchamps, Guy""']","['""""']"
<http://www.sogides.com/livre/489401>,ADP,bestiaire,['eric dupont'],['978292389626X'],BESTIAIRE,"['""ÉRIC DUPONT""']","['""9782923896267""']",<http://recif.litterature.org/ontologie/entite/oeuvre/21158>,ILE,bestiaire,['marchamps guy'],[],Bestiaire,"['""Marchamps, Guy""']","['""""']"
<http://www.sogides.com/livre/489401>,ADP,bestiaire,['eric dupont'],['978292389626X'],BESTIAIRE,"['""ÉRIC DUPONT""']","['""9782923896267""']",<http://recif.litterature.org/ontologie/entite/oeuvre/27470>,ILE,bestiaire,['coppens patrick'],[],Bestiaire,"['""Coppens, Patrick""']","['""""']"
<http://banq.qc.ca/livre/6950>,Depot_legal,la belle au bois dormant,['jon haber'],['978289393196X'],La Belle au bois dormant,"['""Jon Z."" ""Haber""']","['""2893931960""']",<http://recif.litterature.org/ontologie/entite/oeuvre/13356>,ILE,les belles au bois dormant,['trottier pierre'],[],Les Belles au bois dormant,"['""Trottier, Pierre""']","['""""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/6706>,ILE,florence,['dube marcel'],[],Florence,"['""Dubé, Marcel""']","['""""']",<http://banq.qc.ca/livre/64691>,Depot_legal,florence,['sylvie bouchard'],['978289031359X'],Florence,"['""Sylvie"" ""Bouchard""']","['""289031359X""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/13766>,ILE,le silence de la cite,['vonarburg elisabeth'],[],Le Silence de la cité,"['""Vonarburg, Élisabeth""']","['""""']",<http://banq.qc.ca/livre/192426>,Depot_legal,le silence de la neige,['martine jacquot'],"['978289396284X', '978289396284X']",Le silence de la neige,"['""Martine L."" ""Jacquot""']","['""9782893962849""', '""289396284X""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/13766>,ILE,le silence de la cite,['vonarburg elisabeth'],[],Le Silence de la cité,"['""Vonarburg, Élisabeth""']","['""""']",<http://banq.qc.ca/livre/5700>,Depot_legal,le silence de la terre,['claude paradis'],['978289005529X'],Le silence de la terre,"['""Claude"" ""Paradis""']","['""2890055299""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/13766>,ILE,le silence de la cite,['vonarburg elisabeth'],[],Le Silence de la cité,"['""Vonarburg, Élisabeth""']","['""""']",<http://banq.qc.ca/livre/202769>,Depot_legal,le silence de la pluie,['a garcía-roza'],"['978276092677X', '978274276795X']",Le silence de la pluie,"['""L.A."" ""García-Roza""']","['""9782760926776""', '""9782742767953""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/13766>,ILE,le silence de la cite,['vonarburg elisabeth'],[],Le Silence de la cité,"['""Vonarburg, Élisabeth""']","['""""']",<http://www.sogides.com/livre/142787>,ADP,le silence de la terre,['claude paradis'],['978289005529X'],Le silence de la terre,"['""Claude Paradis""']","['""9782890055292""']"
<http://banq.qc.ca/livre/147111>,Depot_legal,la suite du temps,['daniel sernine'],"['978292214590X', '978289615021X', '978292214597X']",La suite du temps,"['""Daniel"" ""Sernine""']","['""2922145905""', '""9782896150212""', '""2922145972""']",<http://recif.litterature.org/ontologie/entite/oeuvre/22562>,ILE,la trame du temps,['la chance michaël'],[],La trame du temps,"['""La Chance, Michaël""']","['""""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/29968>,ILE,la feuille,['levesque rose'],[],La feuille,"['""Lévesque, Rose G.""']","['""""']",<http://banq.qc.ca/livre/285151>,Depot_legal,la famille,['dominique jolin'],['978289686045X'],La famille,"['""Dominique"" ""Jolin""']","['""9782896860456""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/29968>,ILE,la feuille,['levesque rose'],[],La feuille,"['""Lévesque, Rose G.""']","['""""']",<http://banq.qc.ca/livre/382135>,Depot_legal,la faille,['marie-soleil roy'],['978298159750X'],La faille,"['""Marie-Soleil"" ""Roy""']","['""9782981597502""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/29968>,ILE,la feuille,['levesque rose'],[],La feuille,"['""Lévesque, Rose G.""']","['""""']",<http://banq.qc.ca/livre/340864>,Depot_legal,la fouille,['marcel cote'],['978298147480X'],La fouille,"['""Marcel"" ""Côté""']","['""9782981474803""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/29968>,ILE,la feuille,['levesque rose'],[],La feuille,"['""Lévesque, Rose G.""']","['""""']",<http://banq.qc.ca/livre/412194>,Depot_legal,la faille,['severine donnay'],['978289771132X'],La Faille /,"['""Séverine"" ""Donnay""']","['""9782897711320""']"
<http://banq.qc.ca/livre/106747>,Depot_legal,au dela des apparences,['diane groulx'],['978292256540X'],Au delà des apparences,"['""Diane"" ""Groulx""']","['""2922565408""']",<http://recif.litterature.org/ontologie/entite/oeuvre/13337>,ILE,au dela des pyrenees,['toupin paul'],[],Au delà des Pyrénées,"['""Toupin, Paul""']","['""""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/5758>,ILE,robert choquette,['choquette robert'],[],Robert Choquette,"['""Choquette, Robert""']","['""""']",<http://www.sogides.com/livre/320684>,ADP,robert cossette,['pierre bourdon'],['978289431355X'],Robert Cossette,"['""PIERRE BOURDON""']","['""9782894313558""']"
<http://banq.qc.ca/livre/34905>,Depot_legal,le marcheur de reve,['gerard le gouic'],"['978284031051X', '978289046399X']",Le marcheur de rêve,"['""Gérard"" ""Le Gouic""']","['""2840310511""', '""2890463990""']",<http://recif.litterature.org/ontologie/entite/oeuvre/10660>,ILE,le marchand de reves,['marois carmen'],[],le marchand de rêves,"['""Marois, Carmen""']","['""""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/17392>,ILE,objets trouves,['garneau sylvain'],[],Objets trouvés,"['""Garneau, Sylvain""']","['""(Br.)""']",<http://banq.qc.ca/livre/235523>,Depot_legal,objets trouves,['a garcía-roza'],"['978274278377X', '978276092918X']",Objets trouvés,"['""L.A."" ""García-Roza""']","['""9782742783779""', '""9782760929180""']"
<http://banq.qc.ca/livre/63070>,Depot_legal,l inavouable,['line veronic boucher'],['978289077168X'],L'inavouable,"['""Line Véronic"" ""Boucher""']","['""2890771687""']",<http://recif.litterature.org/ontologie/entite/oeuvre/5464>,ILE,l inavouable,['chamberland paul'],[],L'Inavouable,"['""Chamberland, Paul""']","['""""']"
<http://banq.qc.ca/livre/266316>,Depot_legal,corps etranger,['elise vezina-easey'],['978292375030X'],Corps étranger,"['""Élise"" ""Vézina-Easey""']","['""9782923750309""']",<http://recif.litterature.org/ontologie/entite/oeuvre/11075>,ILE,le corps etranger,['ouvrard helene'],[],Le corps étranger,"['""Ouvrard, Hélène""']","['""""']"
<http://banq.qc.ca/livre/245612>,Depot_legal,histoire d un sou,['raymond viger'],[],Histoire d'un sou,"['""Raymond"" ""Viger""']",[],<http://recif.litterature.org/ontologie/entite/oeuvre/23604>,ILE,histoire d un soir,['bolduc claude'],"['978289537116X', '978289537116X']",Histoire d'un soir,"['""Bolduc, Claude""']","['""978-2-89537-116-8 (br.)|2-89537-116-4""']"
<http://banq.qc.ca/livre/126401>,Depot_legal,droles d histoires,['robert munsch'],"['978289021366X', '978289021367X']",Drôles d'histoires,"['""Robert"" ""Munsch""']","['""2890213668""', '""2890213676""']",<http://recif.litterature.org/ontologie/entite/oeuvre/21174>,ILE,drole d histoire,['marois carmen'],[],Drôle d'histoire,"['""Marois, Carmen""']","['""""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/10694>,ILE,les morts,['martin claire'],[],Les morts,"['""Martin, Claire""']","['""""']",<http://banq.qc.ca/livre/6096>,Depot_legal,les meres,['jean ethier-blais'],['978276091031X'],Les mères,"['""Jean"" ""Éthier-Blais""']","['""2760910318""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/10694>,ILE,les morts,['martin claire'],[],Les morts,"['""Martin, Claire""']","['""""']",<http://banq.qc.ca/livre/24780>,Depot_legal,les ponts,['jean-francois chassay'],['978276093175X'],Les ponts,"['""Jean-François"" ""Chassay""']","['""2760931757""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/10694>,ILE,les morts,['martin claire'],[],Les morts,"['""Martin, Claire""']","['""""']",<http://banq.qc.ca/livre/135759>,Depot_legal,les mots,['roger priddy'],['978276251909X'],Les mots,"['""Roger"" ""Priddy""']","['""2762519098""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/10694>,ILE,les morts,['martin claire'],[],Les morts,"['""Martin, Claire""']","['""""']",<http://banq.qc.ca/livre/75025>,Depot_legal,les forets,['bertrand laverdure'],['978289018451X'],Les forêts,"['""Bertrand"" ""Laverdure""']","['""289018451X""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/10694>,ILE,les morts,['martin claire'],[],Les morts,"['""Martin, Claire""']","['""""']",<http://banq.qc.ca/livre/73038>,Depot_legal,les sorts,['charlotte gingras'],['978292160395X'],Les sorts,"['""Charlotte"" ""Gingras""']","['""2921603950""']"
https://www.babelio.com/livres/Brochu-Saint-Denys-Garneau/622439,Babelio,saint denys garneau,['andre brochu'],['978289261252X'], Saint Denys Garneau ,[['André  Brochu']],['9782892612523'],<http://recif.litterature.org/ontologie/entite/oeuvre/12497>,ILE,saint-denys garneau,['saint-denys garneau hector de'],[],Saint-Denys Garneau,"['""Saint-Denys Garneau, Hector de""']","['""""']"
https://www.babelio.com/livres/Brochu-Saint-Denys-Garneau/622439,Babelio,saint denys garneau,['andre brochu'],['978289261252X'], Saint Denys Garneau ,[['André  Brochu']],['9782892612523'],<http://recif.litterature.org/ontologie/entite/oeuvre/12495>,ILE,saint-denys garneau,['saint-denys garneau hector de'],[],Saint-Denys Garneau,"['""Saint-Denys Garneau, Hector de""']","['""""']"
